Wavelength,ScaleFactor,Intensity,HalogenIntensity
669.42,21.333521832,296.383888121,13.892872
669.95,21.3426783954,296.981662458,13.91492
670.47,21.3341077976,297.323902695,13.936552
671.0,21.3168264385,297.553053525,13.9586
671.53,21.2964490172,297.73815736,13.980648
672.06,21.2564936344,297.648218388,14.002696
672.59,21.200593123,297.332891199,14.024744
673.11,21.2097548458,297.920191433,14.046376
673.64,21.182546661,298.005047827,14.068424
674.17,21.1596496631,298.149451108,14.090472
674.7,21.1453407135,298.414043727,14.11252
675.22,21.0757994008,297.876682362,14.1335888
675.75,21.0410951418,297.821552143,14.15428
676.28,21.0308506717,298.111702583,14.1749712
676.81,21.0039318261,298.164725276,14.1956624
677.33,20.9860153406,298.336421797,14.2159632
677.86,20.9583328041,298.376540932,14.2366544
678.39,20.9072279155,298.08157393,14.2573456
678.91,20.8510350888,297.703706071,14.2776464
679.44,20.7863731205,297.210580356,14.2983376
679.97,20.7684523354,297.384067122,14.3190288
680.49,20.7612997396,297.70311989,14.3393296
681.02,20.754461897,298.034504534,14.3600208
681.54,20.7078844991,297.786038752,14.3803216
682.07,20.6649004829,297.595496365,14.4010128
682.6,20.630171286,297.522223756,14.421704
683.12,20.5948134232,297.430394312,14.4420048
683.65,20.5382140881,297.037946739,14.462696
684.17,20.5264254075,297.284153492,14.4829968
684.7,20.5113401266,297.490077658,14.503688
685.22,20.5037313409,297.795964353,14.5239888
685.75,20.4659709418,297.670998237,14.54468
686.27,20.4056197523,297.207459905,14.5649808
686.8,20.3431837098,296.719005027,14.585672
687.32,20.2821536396,296.240584386,14.6059728
687.84,20.2427108379,296.075427121,14.6262736
688.37,20.197264524,295.82862254,14.6469648
688.89,20.1733079158,295.887265232,14.6672656
689.42,20.1391847573,295.803475703,14.6879568
689.94,20.0689775741,295.179691928,14.7082576
690.46,20.0180994483,294.837746781,14.7285584
690.99,19.96365344,294.448907515,14.7492496
691.51,19.9316524088,294.381544807,14.7695504
692.03,19.9029117424,294.361103116,14.7898512
692.56,19.8754036509,294.365508489,14.8105424
693.08,19.8547621387,294.462864052,14.8308432
693.6,19.8082217561,294.174753684,14.851144
694.13,19.7721487545,294.048137826,14.8718352
694.65,19.6984981508,293.352713458,14.892136
695.17,19.6522084623,293.062316675,14.9124368
695.69,19.6318416734,293.157140313,14.9327376
696.22,19.6046088075,293.156121954,14.9534288
696.74,19.5890396006,293.320982103,14.9737296
697.26,19.5586897829,293.263589188,14.9940304
697.78,19.4517844554,292.055534245,15.0143312
698.3,19.3037114126,290.224197323,15.034632
698.83,19.2800404053,290.26723961,15.0553232
699.35,19.298635142,290.938967114,15.075624
699.87,19.3174881924,291.615349077,15.0959248
700.39,19.3420134201,292.338107608,15.1141508
700.91,19.3384030041,292.622626529,15.1316852
701.43,19.3355420195,292.918372138,15.1492196
701.95,19.2604657985,292.118746691,15.166754
702.47,19.1842023637,291.298461414,15.1842884
702.99,19.1215109366,290.681820927,15.2018228
703.51,19.0802717927,290.389471887,15.2193572
704.03,19.0677081185,290.532601661,15.2368916
704.55,19.0708225823,290.914451841,15.254426
705.07,19.0728608673,291.27997588,15.2719604
705.59,19.0345093861,291.02803228,15.2894948
706.11,18.9825671345,290.566709419,15.3070292
706.63,18.8992920138,289.62340246,15.3245636
707.15,18.8209107519,288.752257205,15.342098
707.67,18.7557638674,288.081638385,15.3596324
708.19,18.7176300392,287.824119213,15.3771668
708.71,18.6776776288,287.537266205,15.3947012
709.23,18.6332014284,287.179290397,15.4122356
709.74,18.5916862281,286.859173295,15.4294328
710.26,18.5012953924,285.788903084,15.4469672
710.78,18.4261552529,284.95130739,15.4645016
711.3,18.3463526271,284.038891842,15.482036
711.82,18.2676734475,283.141090644,15.4995704
712.33,18.2389388467,283.009375355,15.5167676
712.85,18.2163195753,282.977809611,15.534302
713.37,18.1589098737,282.404395558,15.5518364
713.89,18.1028157247,281.849450541,15.5693708
714.4,18.0070381357,280.66792438,15.586568
714.92,17.9196562621,279.620151286,15.6041024
715.44,17.8209279215,278.392063428,15.6216368
715.95,17.7505774552,277.598334226,15.638834
716.47,17.741809009,277.772297927,15.6563684
716.99,17.7319188262,277.92837214,15.6739028
717.5,17.7213261962,278.067101477,15.6911
718.02,17.6756514354,277.66034618,15.7086344
718.53,17.574807763,276.378467284,15.7258316
719.05,17.4760189955,275.131363269,15.743366
719.57,17.3563189385,273.5512141,15.7609004
720.08,17.2671593709,272.442925829,15.7780976
720.6,17.2229728104,272.047740459,15.795632
721.11,17.1936880916,271.88085311,15.8128292
721.63,17.1698407855,271.804822589,15.8303636
722.14,17.1455640193,271.715368246,15.8475608
722.66,17.0759236021,270.911153575,15.8650952
723.17,16.9782529806,269.653578279,15.8822924
723.68,16.8506473836,267.916692828,15.8994896
724.2,16.7470348227,266.562955202,15.917024
724.71,16.7093106685,266.249852291,15.9342212
725.23,16.7149179284,266.61598528,15.9507804
725.74,16.7416178606,267.293576911,15.9658152
726.25,16.7572388993,267.794921263,15.98085
726.77,16.7479425074,267.903096279,15.9961796
727.28,16.6744642623,266.978422308,16.0112144
727.79,16.5737240012,265.614631014,16.0262492
728.3,16.4873857597,264.478837389,16.041284
728.82,16.4329359532,263.857302914,16.0566136
729.33,16.4150026422,263.816150951,16.0716484
729.84,16.4322753248,264.340807405,16.0866832
730.35,16.4895943642,265.510798387,16.101718
730.87,16.5262444886,266.354269071,16.1170476
731.38,16.5101900968,266.343747081,16.1320824
731.89,16.4303706518,265.303120554,16.1471172
732.4,16.3236207533,263.824839806,16.162152
732.91,16.2576969727,263.003800865,16.1771868
733.42,16.1717621642,261.856756626,16.1922216
733.93,16.1546245032,261.822141369,16.2072564
734.44,16.163670075,262.211762817,16.2222912
734.96,16.1980285509,263.017445317,16.2376208
735.47,16.2124197654,263.49487489,16.2526556
735.98,16.1919297128,263.405299546,16.2676904
736.49,16.1419441163,262.83484024,16.2827252
737.0,16.043893281,261.47952216,16.29776
737.51,15.9565364051,260.295704095,16.3127948
738.01,15.8847077916,259.358119255,16.3275348
738.52,15.8549274994,259.110256162,16.3425696
739.03,15.8350258755,259.023088935,16.3576044
739.54,15.8690844566,259.818794242,16.3726392
740.05,15.8647733725,259.986734112,16.387674
740.56,15.846816769,259.930720868,16.4027088
741.07,15.8092128078,259.551602396,16.4177436
741.58,15.725833245,258.41913287,16.4327784
742.08,15.6453641307,257.327414414,16.4475184
742.59,15.5749507098,256.403454648,16.4625532
743.1,15.519168524,255.718465042,16.477588
743.61,15.5020035311,255.668696882,16.4926228
744.11,15.5032906208,255.918442871,16.5073628
744.62,15.5102843922,256.267085616,16.5223976
745.13,15.5076468807,256.456661972,16.5374324
745.64,15.4739896591,256.132706285,16.5524672
746.14,15.4018470334,255.165591066,16.5672072
746.65,15.3433680918,254.427442793,16.582242
747.16,15.2669959142,253.390557092,16.5972768
747.66,15.199787396,252.499123578,16.6120168
748.17,15.1512743655,251.921020681,16.6270516
748.67,15.1166431705,251.568025335,16.6417916
749.18,15.0999709522,251.517594796,16.6568264
749.68,15.0742796953,251.311854873,16.6715664
750.19,15.0680244578,251.420029409,16.6856664
750.69,15.0394937897,251.128661184,16.6979464
751.2,14.9779063631,250.287884899,16.710472
751.7,14.9116619153,249.364024117,16.722752
752.21,14.8505500938,248.528078333,16.7352776
752.71,14.7836373468,247.589818003,16.7475576
753.22,14.726885683,246.823829324,16.7600832
753.72,14.6900626803,246.387066704,16.7723632
754.22,14.6706893899,246.242286908,16.7846432
754.73,14.6459580397,246.01062943,16.7971688
755.23,14.6318008661,245.952507511,16.8094488
755.73,14.6095322214,245.757588923,16.8217288
756.23,14.5806441117,245.450691286,16.8340088
756.74,14.5455336587,245.041833148,16.8465344
757.24,14.4864945535,244.225122985,16.8588144
757.74,14.4114118792,243.136290252,16.8710944
758.24,14.3468931052,242.223967772,16.8833744
758.75,14.2905562957,241.451810117,16.8959
759.25,14.2643518113,241.184228009,16.90818
759.75,14.2312076788,240.798580282,16.92046
760.25,14.2054291369,240.536838164,16.93274
760.75,14.1882050003,240.419417494,16.94502
761.25,14.1578269903,240.078519622,16.9573
761.75,14.1112488677,239.46196656,16.96958
762.25,14.049014445,238.578396442,16.98186
762.75,13.9784274291,237.551352709,16.99414
763.25,13.8961575711,236.323892041,17.00642
763.75,13.8348716709,235.451530505,17.0187
764.25,13.7955017801,234.950914907,17.03098
764.75,13.7635018165,234.57493997,17.04326
765.25,13.7682539766,234.825006428,17.05554
765.75,13.7561088666,234.786790035,17.06782
766.25,13.7451757661,234.768976602,17.0801
766.75,13.7209683972,234.524005812,17.09238
767.25,13.6809181911,234.007454147,17.10466
767.74,13.5986351865,232.763682744,17.1166944
768.24,13.5284082335,231.727758305,17.1289744
768.74,13.4599295068,230.720075881,17.1412544
769.24,13.3872441542,229.638553121,17.1535344
769.74,13.3647363015,229.416582856,17.1658144
770.23,13.3249534623,228.894035842,17.1778488
770.73,13.3211273841,228.991895493,17.1901288
771.23,13.3099667035,228.963488349,17.2024088
771.72,13.2716983957,228.4648982,17.2144432
772.22,13.2273796305,227.864407556,17.2267232
772.72,13.1693924158,227.027197998,17.2390032
773.21,13.1136825477,226.224630705,17.2510376
773.71,13.0372190339,225.065652804,17.2633176
774.2,12.9831537035,224.288550298,17.275352
774.7,12.9265105919,223.468758157,17.287632
775.19,12.8848477212,222.891718285,17.2987468
775.69,12.8714773321,222.787340076,17.3086068
776.18,12.8536345751,222.602708912,17.3182696
776.68,12.8245282924,222.22508831,17.3281296
777.17,12.7988490046,221.903787,17.3377924
777.66,12.7567836794,221.297733374,17.3474552
778.16,12.6996592981,220.43198937,17.3573152
778.65,12.6300547118,219.345882319,17.366978
779.14,12.579439199,218.588396426,17.3766408
779.64,12.5201948732,217.682378179,17.3865008
780.13,12.4754180094,217.02441267,17.3961636
780.62,12.448180773,216.670873531,17.4058264
781.12,12.4162671988,216.237815793,17.4156864
781.61,12.3927000409,215.947125744,17.4253492
782.1,12.3886555942,215.996358949,17.435012
782.59,12.3521112547,215.478563931,17.4446748
783.08,12.3193283824,215.025716591,17.4543376
783.57,12.2583624665,214.080047018,17.4640004
784.07,12.2018371528,213.213199032,17.4738604
784.56,12.1426000327,212.295429381,17.4835232
785.05,12.0911873811,211.513389818,17.493186
785.54,12.0548106255,210.993527691,17.5028488
786.03,12.0010246329,210.168083095,17.5125116
786.52,11.9912203312,210.112253913,17.5221744
787.01,11.9809928439,210.048816033,17.5318372
787.5,11.9598750671,209.79414849,17.5415
787.99,11.9360016033,209.49070732,17.5511628
788.48,11.8949300805,208.884792668,17.5608256
788.96,11.8469937761,208.15513049,17.5702912
789.45,11.7810709545,207.110685452,17.579954
789.94,11.7106414545,205.985695667,17.5896168
790.43,11.6346929218,204.762213791,17.5992796
790.92,11.6085359865,204.414041534,17.6089424
791.4,11.5955880825,204.295801837,17.618408
791.89,11.5833404252,204.191945116,17.6280708
792.38,11.5748445072,204.154023879,17.6377336
792.87,11.5601822461,204.007118553,17.6473964
793.35,11.5122995715,203.271084836,17.656862
793.84,11.4767971242,202.755121019,17.6665248
794.33,11.4141383287,201.75845039,17.6761876
794.81,11.3624661254,200.95263539,17.6856532
795.3,11.2844768002,199.682382875,17.695316
795.78,11.2149207928,198.557723298,17.7047816
796.27,11.1775422398,198.003950536,17.7144444
796.75,11.1551832987,197.71346482,17.72391
797.24,11.1493686874,197.718141292,17.7335728
797.72,11.1513464534,197.858768335,17.7430384
798.21,11.1454868635,197.862498016,17.7527012
798.69,11.1275901824,197.650112902,17.7621668
799.18,11.0833587528,196.97156315,17.7718296
799.66,11.0261228748,196.058745748,17.7812952
800.14,10.9280645354,194.411605679,17.7901224
800.63,10.8652807385,193.375385899,17.7975508
801.11,10.8097176358,192.465158911,17.8048276
801.59,10.7667785042,191.778982769,17.8121044
802.07,10.7637069284,191.802596883,17.8193812
802.56,10.7588952662,191.796777417,17.8268096
803.04,10.7779595241,192.215061369,17.8340864
803.52,10.7817981551,192.361976835,17.8413632
804.0,10.7828486669,192.45918403,17.84864
804.48,10.7526673038,191.998732754,17.8559168
804.96,10.6805817227,190.789299073,17.8631936
805.44,10.5992985682,189.414451324,17.8704704
805.92,10.5213443504,188.097934501,17.8777472
806.4,10.441877366,186.753227295,17.885024
806.88,10.3431630371,185.062984283,17.8923008
807.36,10.2753607592,183.924617278,17.8995776
807.84,10.2342142894,183.262585178,17.9068544
808.32,10.2191623866,183.067415747,17.9141312
808.8,10.2125846857,183.023896887,17.921408
809.28,10.1369151212,181.741556052,17.9286848
809.76,10.0999012118,181.151440298,17.9359616
810.24,10.0793343252,180.85589871,17.9432384
810.71,9.99094727851,179.341136358,17.9503636
811.19,9.90153879467,177.808273081,17.9576404
811.67,9.82128844962,176.438633795,17.9649172
812.15,9.75560712235,175.329663791,17.972194
812.62,9.69946486874,174.389774944,17.9793192
813.1,9.67588293387,174.036197275,17.986596
813.58,9.70850991568,174.6936925,17.9938728
814.05,9.78159306838,176.078437261,18.000998
814.53,9.86899532385,177.723579792,18.0082748
815.0,9.90455491191,178.43451856,18.0154
815.48,9.91132894771,178.628678283,18.0226768
815.95,9.86696661654,177.899454437,18.029802
816.43,9.80630673093,176.877127243,18.0370788
816.9,9.75114060707,175.951570347,18.044204
817.38,9.69089198437,174.934950591,18.0514808
817.85,9.64066699568,174.097006852,18.058606
818.33,9.59077021856,173.26573073,18.0658828
818.8,9.5753753779,173.055835808,18.073008
819.27,9.56330815172,172.905885216,18.0801332
819.75,9.56370854626,172.982717597,18.08741
820.22,9.55625072574,172.915915137,18.0945352
820.69,9.5663706955,173.16719359,18.1016604
821.16,9.52020558684,172.39936184,18.1087856
821.64,9.46743880561,171.512712171,18.1160624
822.11,9.3895729563,170.168992171,18.1231876
822.58,9.32280618671,169.025392339,18.1303128
823.05,9.24322228851,167.648371178,18.137438
823.52,9.19839739033,166.900902787,18.1445632
823.99,9.16156397831,166.297854591,18.1516884
824.46,9.1291896137,165.775252514,18.1588136
824.93,9.09346240092,165.191281455,18.1659388
825.4,9.0654557918,164.738840598,18.172152
825.87,9.01087786614,163.801590487,18.1782056
826.34,8.96810296411,163.078308832,18.1842592
826.81,8.91287894928,162.128056036,18.1903128
827.28,8.81451268888,160.392102524,18.1963664
827.75,8.7288905809,158.886932488,18.20242
828.21,8.64069425463,157.3327403,18.2083448
828.68,8.56254886083,155.961676271,18.2143984
829.15,8.50348337511,154.937310669,18.220452
829.62,8.43232126963,153.691750842,18.2265056
830.08,8.38619294764,152.900679239,18.2324304
830.55,8.34614258896,152.22098807,18.238484
831.02,8.27376950178,150.951098769,18.2445376
831.48,8.19808416058,149.618826725,18.2504624
831.95,8.08813737354,147.66120937,18.256516
832.41,7.99669512495,146.039171315,18.2624408
832.88,7.91212043538,144.542527866,18.2684944
833.34,7.83119571797,143.110553387,18.2744192
833.81,7.75928986961,141.843487409,18.2804728
834.27,7.677388489,140.39177844,18.2863976
834.74,7.60829289687,139.174326531,18.2924512
835.2,7.56462582475,138.420367641,18.298376
835.67,7.50176037495,137.315444659,18.3044296
836.13,7.42356484122,135.928103154,18.3103544
836.59,7.32735813016,134.20993731,18.3162792
837.05,7.2316231827,132.499275205,18.322204
837.52,7.12714321671,130.628116828,18.3282576
837.98,7.03936615864,129.061023133,18.3341824
838.44,6.976730832,127.953991364,18.3401072
838.9,6.91446934165,126.853075805,18.346032
839.36,6.85504229166,125.803439999,18.3519568
839.83,6.7957406192,124.756276963,18.3580104
840.29,6.72649891939,123.524990279,18.3639352
840.75,6.62234148258,121.651485907,18.36986
841.21,6.51718680378,119.758422208,18.3757848
841.67,6.42306848058,118.066979551,18.3817096
842.13,6.33139243819,116.419329396,18.3876344
842.59,6.26983107711,115.324509091,18.3935592
843.04,6.20659240103,114.197298168,18.3993552
843.5,6.14582070531,113.115550911,18.40528
843.96,6.07851017882,111.912695781,18.4112048
844.42,5.98623547033,110.249274473,18.4171296
844.88,5.8933668079,108.573817301,18.4230544
845.34,5.79270275967,106.75359867,18.4289792
845.79,5.69343195957,104.957138291,18.4347752
846.25,5.63005165603,103.822093573,18.4407
846.71,5.57465698932,102.833605871,18.4466248
847.16,5.52023432117,101.861686609,18.4524208
847.62,5.42338344948,100.106686032,18.4583456
848.07,5.34036359032,98.6052295272,18.4641416
848.53,5.23297469934,96.6533901664,18.4700664
848.98,5.14016728713,94.96902351,18.4758624
849.44,5.05087583105,93.3492122831,18.4817872
849.89,4.98476774907,92.1563084936,18.4875832
